Name,Fill_rate,Normal_capacity,Reserve,Date
El Kensera,59.5,216.4,128.9,20/8/2019
Bin El Ouidane,24.4,1215.5,297.1,20/8/2020
Bin El Ouidane,50.9,1215.5,619.3,20/8/2019
Al Hanssali,17.0,668.2,113.7,20/8/2020
Al Hanssali,39.1,668.2,261.1,20/8/2019
Al Massira,14.9,2657.0,395.2,20/8/2020
Al Massira,18.8,2657.0,500.8,20/8/2019
Oued El Makhazine,87.7,672.9,590.1,21/8/2020
Oued El Makhazine,85.1,672.9,572.6,21/8/2019
Hassan II,28.5,392.3,112.0,21/8/2020
Hassan II,38.7,392.3,151.8,21/8/2019
Oued ZA,100.0,94.9,94.9,21/8/2020
Oued ZA,85.3,94.9,80.9,21/8/2019
Mohamed V,19.4,239.5,46.5,21/8/2020
Mohamed V,9.9,239.5,23.7,21/8/2019
Idriss 1er,68.0,1129.6,767.9,21/8/2020
Idriss 1er,83.4,1129.6,942.2,21/8/2019
Al Wahda,57.4,3522.25,2022.02,21/8/2020
Al Wahda,56.2,3522.25,1979.9,21/8/2019
El Kensera,31.2,216.4,67.5,21/8/2020
El Kensera,59.5,216.4,128.9,21/8/2019
Bin El Ouidane,24.3,1215.5,294.9,21/8/2020
Bin El Ouidane,50.9,1215.5,619.3,21/8/2019
Al Hanssali,16.7,668.2,111.6,21/8/2020
Al Hanssali,39.1,668.2,261.1,21/8/2019
Al Massira,14.8,2657.0,393.6,21/8/2020
Al Massira,18.8,2657.0,500.8,21/8/2019
Oued El Makhazine,87.5,672.9,589.1,22/8/2020
Oued El Makhazine,84.7,672.9,570.1,22/8/2019
Hassan II,28.5,392.3,112.0,22/8/2020
Hassan II,38.4,392.3,150.8,22/8/2019
Oued ZA,100.0,94.9,94.9,22/8/2020
Oued ZA,76.8,94.9,72.9,22/8/2019
Mohamed V,19.8,239.5,47.3,22/8/2020
Mohamed V,13.9,239.5,33.4,22/8/2019
Idriss 1er,67.7,1129.6,765.1,22/8/2020
Idriss 1er,83.0,1129.6,937.1,22/8/2019
Al Wahda,57.3,3522.25,2017.60,22/8/2020
Al Wahda,56.0,3522.25,1973.8,22/8/2019
El Kensera,30.9,216.4,66.9,22/8/2020
El Kensera,58.7,216.4,127.1,22/8/2019
Bin El Ouidane,24.0,1215.5,291.3,22/8/2020
Bin El Ouidane,50.5,1215.5,613.5,22/8/2019
Al Hanssali,16.2,668.2,108.5,22/8/2020
Al Hanssali,39.0,668.2,260.5,22/8/2019
Al Massira,14.8,2657.0,393.6,22/8/2020
Al Massira,18.9,2657.0,503.2,22/8/2019
Oued El Makhazine,87.4,672.9,588.0,23/8/2020
Oued El Makhazine,84.7,672.9,570.1,23/8/2019
Hassan II,28.5,392.3,111.9,23/8/2020
Hassan II,38.4,392.3,150.8,23/8/2019
Oued ZA,100.0,94.9,94.9,23/8/2020
Oued ZA,76.8,94.9,72.9,23/8/2019
Mohamed V,20.0,239.5,47.9,23/8/2020
Mohamed V,13.9,239.5,33.4,23/8/2019
Idriss 1er,67.5,1129.6,762.3,23/8/2020
Idriss 1er,83.0,1129.6,937.1,23/8/2019
Al Wahda,57.2,3522.25,2013.19,23/8/2020
Al Wahda,56.0,3522.25,1973.8,23/8/2019
El Kensera,30.6,216.4,66.2,23/8/2020
El Kensera,58.7,216.4,127.1,23/8/2019
Bin El Ouidane,23.7,1215.5,288.3,23/8/2020
Bin El Ouidane,50.5,1215.5,613.5,23/8/2019
Al Hanssali,16.0,668.2,106.7,23/8/2020
Al Hanssali,39.0,668.2,260.5,23/8/2019
Al Massira,14.8,2657.0,394.0,23/8/2020
Al Massira,18.9,2657.0,503.2,23/8/2019
Oued El Makhazine,87.2,672.9,587.0,24/8/2020
Oued El Makhazine,84.7,672.9,570.1,24/8/2019
Hassan II,28.5,392.3,111.9,24/8/2020
Hassan II,38.4,392.3,150.8,24/8/2019
Oued ZA,100.0,94.9,94.9,24/8/2020
Oued ZA,76.8,94.9,72.9,24/8/2019
Mohamed V,20.6,239.5,49.2,24/8/2020
Mohamed V,13.9,239.5,33.4,24/8/2019
Idriss 1er,67.2,1129.6,759.5,24/8/2020
Idriss 1er,83.0,1129.6,937.1,24/8/2019
Al Wahda,57.0,3522.25,2008.78,24/8/2020
Al Wahda,56.0,3522.25,1973.8,24/8/2019
El Kensera,30.3,216.4,65.5,24/8/2020
El Kensera,58.7,216.4,127.1,24/8/2019
Bin El Ouidane,23.5,1215.5,285.8,24/8/2020
Bin El Ouidane,50.5,1215.5,613.5,24/8/2019
Al Hanssali,15.6,668.2,104.1,24/8/2020
Al Hanssali,39.0,668.2,260.5,24/8/2019
Al Massira,14.9,2657.0,395.6,24/8/2020
Al Massira,18.9,2657.0,503.2,24/8/2019
Oued El Makhazine,87.1,672.9,585.9,25/8/2020
Oued El Makhazine,84.2,672.9,566.7,25/8/2019
Hassan II,28.5,392.3,111.9,25/8/2020
Hassan II,38.0,392.3,149.2,25/8/2019
Oued ZA,99.9,94.9,94.8,25/8/2020
Oued ZA,70.4,94.9,66.8,25/8/2019
Mohamed V,21.1,239.5,50.6,25/8/2020
Mohamed V,19.0,239.5,45.5,25/8/2019
Idriss 1er,66.9,1129.6,755.8,25/8/2020
Idriss 1er,82.5,1129.6,932.0,25/8/2019
Al Wahda,56.9,3522.25,2005.27,25/8/2020
Al Wahda,55.8,3522.25,1964.2,25/8/2019
El Kensera,29.9,216.4,64.8,25/8/2020
El Kensera,57.6,216.4,124.7,25/8/2019
Bin El Ouidane,23.4,1215.5,284.4,25/8/2020
Bin El Ouidane,49.7,1215.5,604.0,25/8/2019
Al Hanssali,15.1,668.2,100.6,25/8/2020
Al Hanssali,38.0,668.2,254.1,25/8/2019
Al Massira,14.9,2657.0,397.1,25/8/2020
Al Massira,18.9,2657.0,501.3,25/8/2019
Oued El Makhazine,86.9,672.9,584.9,26/8/2020
Oued El Makhazine,84.1,672.9,565.6,26/8/2019
Hassan II,28.7,392.3,112.4,26/8/2020
Hassan II,37.9,392.3,148.8,26/8/2019
Oued ZA,99.8,94.9,94.7,26/8/2020
Oued ZA,70.3,94.9,66.7,26/8/2019
Mohamed V,20.2,239.5,48.5,26/8/2020
Mohamed V,18.7,239.5,44.9,26/8/2019
Idriss 1er,66.9,1129.6,755.3,26/8/2020
Idriss 1er,82.2,1129.6,928.9,26/8/2019
Al Wahda,56.8,3522.25,2000.00,26/8/2020
Al Wahda,55.7,3522.25,1960.7,26/8/2019
El Kensera,29.6,216.4,64.1,26/8/2020
El Kensera,57.2,216.4,123.8,26/8/2019
Bin El Ouidane,23.3,1215.5,283.2,26/8/2020
Bin El Ouidane,49.5,1215.5,601.7,26/8/2019
Al Hanssali,14.6,668.2,97.8,26/8/2020
Al Hanssali,37.8,668.2,252.5,26/8/2019
Al Massira,14.9,2657.0,395.2,26/8/2020
Al Massira,18.8,2657.0,500.3,26/8/2019
Oued El Makhazine,86.7,672.9,583.5,27/8/2020
Oued El Makhazine,83.9,672.9,564.2,27/8/2019
Hassan II,28.7,392.3,112.4,27/8/2020
Hassan II,37.8,392.3,148.3,27/8/2019
Oued ZA,99.7,94.9,94.6,27/8/2020
Oued ZA,70.5,94.9,66.9,27/8/2019
Mohamed V,19.6,239.5,47.0,27/8/2020
Mohamed V,18.5,239.5,44.3,27/8/2019
Idriss 1er,66.7,1129.6,753.9,27/8/2020
Idriss 1er,82.1,1129.6,926.9,27/8/2019
Al Wahda,56.6,3522.25,1994.74,27/8/2020
Al Wahda,55.6,3522.25,1957.3,27/8/2019
El Kensera,29.3,216.4,63.4,27/8/2020
El Kensera,56.9,216.4,123.2,27/8/2019
Bin El Ouidane,23.3,1215.5,283.1,27/8/2020
Bin El Ouidane,49.3,1215.5,599.6,27/8/2019
Al Hanssali,14.2,668.2,94.8,27/8/2020
Al Hanssali,37.5,668.2,250.3,27/8/2019
Al Massira,14.8,2657.0,394.0,27/8/2020
Al Massira,18.7,2657.0,497.0,27/8/2019
Oued El Makhazine,86.5,672.9,582.0,28/8/2020
Oued El Makhazine,83.7,672.9,563.2,28/8/2019
Hassan II,28.7,392.3,112.4,28/8/2020
Hassan II,37.7,392.3,147.9,28/8/2019
Oued ZA,99.7,94.9,94.6,28/8/2020
Oued ZA,70.4,94.9,66.8,28/8/2019
Mohamed V,19.3,239.5,46.2,28/8/2020
Mohamed V,18.0,239.5,43.2,28/8/2019
Idriss 1er,66.5,1129.6,751.2,28/8/2020
Idriss 1er,81.9,1129.6,924.9,28/8/2019
Al Wahda,56.4,3522.25,1987.74,28/8/2020
Al Wahda,55.5,3522.25,1953.8,28/8/2019
El Kensera,29.0,216.4,62.8,28/8/2020
El Kensera,56.6,216.4,122.4,28/8/2019
Bin El Ouidane,23.3,1215.5,283.7,28/8/2020
Bin El Ouidane,49.3,1215.5,599.1,28/8/2019
Al Hanssali,13.7,668.2,91.6,28/8/2020
Al Hanssali,37.4,668.2,250.1,28/8/2019
Al Massira,14.8,2657.0,394.0,28/8/2020
Al Massira,18.7,2657.0,497.5,28/8/2019
Oued El Makhazine,86.3,672.9,581.0,29/8/2020
Oued El Makhazine,83.5,672.9,561.8,29/8/2019
Hassan II,28.7,392.3,112.4,29/8/2020
Hassan II,37.6,392.3,147.5,29/8/2019
Oued ZA,99.7,94.9,94.6,29/8/2020
Oued ZA,70.4,94.9,66.8,29/8/2019
Mohamed V,18.9,239.5,45.2,29/8/2020
Mohamed V,16.3,239.5,39.1,29/8/2019
Idriss 1er,66.2,1129.6,747.5,29/8/2020
Idriss 1er,81.7,1129.6,922.3,29/8/2019
Al Wahda,56.3,3522.25,1984.24,29/8/2020
Al Wahda,55.4,3522.25,1950.4,29/8/2019
El Kensera,28.8,216.4,62.3,29/8/2020
El Kensera,56.2,216.4,121.7,29/8/2019
Bin El Ouidane,23.4,1215.5,284.0,29/8/2020
Bin El Ouidane,49.3,1215.5,599.1,29/8/2019
Al Hanssali,13.6,668.2,91.2,29/8/2020
Al Hanssali,37.2,668.2,248.8,29/8/2019
Al Massira,14.9,2657.0,395.6,29/8/2020
Al Massira,18.7,2657.0,497.5,29/8/2019
Oued El Makhazine,86.2,672.9,579.9,30/8/2020
Oued El Makhazine,83.3,672.9,560.4,30/8/2019
Hassan II,28.6,392.3,112.3,30/8/2020
Hassan II,37.5,392.3,147.1,30/8/2019
Oued ZA,99.6,94.9,94.5,30/8/2020
Oued ZA,70.4,94.9,66.8,30/8/2019
Mohamed V,18.4,239.5,44.0,30/8/2020
Mohamed V,15.6,239.5,37.3,30/8/2019
Idriss 1er,65.9,1129.6,744.3,30/8/2020
Idriss 1er,81.5,1129.6,920.8,30/8/2019
Al Wahda,56.2,3522.25,1980.75,30/8/2020
Al Wahda,55.2,3522.25,1946.0,30/8/2019
El Kensera,28.5,216.4,61.7,30/8/2020
El Kensera,55.9,216.4,120.9,30/8/2019
Bin El Ouidane,23.4,1215.5,284.1,30/8/2020
Bin El Ouidane,50.6,1215.5,615.2,30/8/2019
Al Hanssali,13.7,668.2,91.7,30/8/2020
Al Hanssali,37.1,668.2,248.0,30/8/2019
Al Massira,14.9,2657.0,396.7,30/8/2020
Al Massira,18.7,2657.0,498.0,30/8/2019
Oued El Makhazine,86.0,672.9,578.9,31/8/2020
Oued El Makhazine,83.1,672.9,559.4,31/8/2019
Hassan II,28.6,392.3,112.3,31/8/2020
Hassan II,37.5,392.3,147.0,31/8/2019
Oued ZA,99.5,94.9,94.4,31/8/2020
Oued ZA,70.3,94.9,66.7,31/8/2019
Mohamed V,18.2,239.5,43.5,31/8/2020
Mohamed V,14.2,239.5,34.0,31/8/2019
Idriss 1er,65.6,1129.6,741.1,31/8/2020
Idriss 1er,81.5,1129.6,920.3,31/8/2019
Al Wahda,56.2,3522.25,1978.14,31/8/2020
Al Wahda,55.1,3522.25,1941.7,31/8/2019
El Kensera,28.2,216.4,61.1,31/8/2020
El Kensera,55.9,216.4,120.9,31/8/2019
Bin El Ouidane,23.4,1215.5,284.3,31/8/2020
Bin El Ouidane,50.5,1215.5,613.8,31/8/2019
Al Hanssali,13.8,668.2,92.3,31/8/2020
Al Hanssali,36.6,668.2,244.9,31/8/2019
Al Massira,15.0,2657.0,398.3,31/8/2020
Al Massira,18.6,2657.0,494.6,31/8/2019
Oued El Makhazine,85.9,672.9,577.8,1/9/2020
Oued El Makhazine,83.0,672.9,558.3,1/9/2019
Hassan II,28.6,392.3,112.3,1/9/2020
Hassan II,37.2,392.3,145.8,1/9/2019
Oued ZA,99.2,94.9,94.1,1/9/2020
Oued ZA,70.3,94.9,66.7,1/9/2019
Mohamed V,18.0,239.5,43.1,1/9/2020
Mohamed V,13.6,239.5,32.6,1/9/2019
Idriss 1er,65.3,1129.6,737.9,1/9/2020
Idriss 1er,81.2,1129.6,917.7,1/9/2019
Al Wahda,56.0,3522.25,1973.78,1/9/2020
Al Wahda,55.0,3522.25,1938.3,1/9/2019
El Kensera,27.9,216.4,60.4,1/9/2020
El Kensera,55.1,216.4,119.2,1/9/2019
Bin El Ouidane,23.4,1215.5,283.8,1/9/2020
Bin El Ouidane,50.3,1215.5,611.9,1/9/2019
Al Hanssali,13.9,668.2,92.9,1/9/2020
Al Hanssali,36.7,668.2,245.2,1/9/2019
Al Massira,15.0,2657.0,399.1,1/9/2020
Al Massira,18.6,2657.0,495.1,1/9/2019
Oued El Makhazine,85.7,672.9,576.8,2/9/2020
Oued El Makhazine,83.0,672.9,558.3,2/9/2019
Hassan II,28.6,392.3,112.2,2/9/2020
Hassan II,37.2,392.3,145.8,2/9/2019
Oued ZA,99.0,94.9,93.9,2/9/2020
Oued ZA,70.3,94.9,66.7,2/9/2019
Mohamed V,17.5,239.5,42.0,2/9/2020
Mohamed V,13.6,239.5,32.6,2/9/2019
Idriss 1er,65.0,1129.6,734.3,2/9/2020
Idriss 1er,81.2,1129.6,917.7,2/9/2019
Al Wahda,55.9,3522.25,1970.30,2/9/2020
Al Wahda,55.0,3522.25,1938.3,2/9/2019
El Kensera,27.6,216.4,59.7,2/9/2020
El Kensera,55.1,216.4,119.2,2/9/2019
Bin El Ouidane,23.4,1215.5,284.0,2/9/2020
Bin El Ouidane,50.3,1215.5,611.9,2/9/2019
Al Hanssali,14.0,668.2,93.5,2/9/2020
Al Hanssali,36.7,668.2,245.2,2/9/2019
Al Massira,14.9,2657.0,396.3,2/9/2020
Al Massira,18.6,2657.0,495.1,2/9/2019
Oued El Makhazine,85.5,672.9,575.4,3/9/2020
Oued El Makhazine,83.0,672.9,558.3,3/9/2019
Hassan II,28.6,392.3,112.2,3/9/2020
Hassan II,37.2,392.3,145.8,3/9/2019
Oued ZA,98.8,94.9,93.7,3/9/2020
Oued ZA,70.3,94.9,66.7,3/9/2019
Mohamed V,17.2,239.5,41.1,3/9/2020
Mohamed V,13.6,239.5,32.6,3/9/2019
Idriss 1er,64.8,1129.6,732.0,3/9/2020
Idriss 1er,81.2,1129.6,917.7,3/9/2019
Al Wahda,55.8,3522.25,1966.82,3/9/2020
Al Wahda,55.0,3522.25,1938.3,3/9/2019
El Kensera,27.3,216.4,59.0,3/9/2020
El Kensera,55.1,216.4,119.2,3/9/2019
Bin El Ouidane,23.4,1215.5,284.0,3/9/2020
Bin El Ouidane,50.3,1215.5,611.9,3/9/2019
Al Hanssali,14.1,668.2,94.1,3/9/2020
Al Hanssali,36.7,668.2,245.2,3/9/2019
Al Massira,14.8,2657.0,392.4,3/9/2020
Al Massira,18.6,2657.0,495.1,3/9/2019
Oued El Makhazine,85.3,672.9,574.0,4/9/2020
Oued El Makhazine,83.0,672.9,558.3,4/9/2019
Hassan II,28.6,392.3,112.1,4/9/2020
Hassan II,37.2,392.3,145.8,4/9/2019
Oued ZA,98.6,94.9,93.6,4/9/2020
Oued ZA,70.3,94.9,66.7,4/9/2019
Mohamed V,16.5,239.5,39.5,4/9/2020
Mohamed V,13.6,239.5,32.6,4/9/2019
Idriss 1er,64.6,1129.6,729.3,4/9/2020
Idriss 1er,81.2,1129.6,917.7,4/9/2019
Al Wahda,55.7,3522.25,1962.48,4/9/2020
Al Wahda,55.0,3522.25,1938.3,4/9/2019
El Kensera,27.0,216.4,58.4,4/9/2020
El Kensera,55.1,216.4,119.2,4/9/2019
Bin El Ouidane,23.4,1215.5,284.3,4/9/2020
Bin El Ouidane,50.3,1215.5,611.9,4/9/2019
Al Hanssali,14.1,668.2,94.3,4/9/2020
Al Hanssali,36.7,668.2,245.2,4/9/2019
Al Massira,14.8,2657.0,392.0,4/9/2020
Al Massira,18.6,2657.0,495.1,4/9/2019
Oued El Makhazine,85.1,672.9,572.6,5/9/2020
Oued El Makhazine,83.0,672.9,558.3,5/9/2019
Hassan II,28.7,392.3,112.6,5/9/2020
Hassan II,37.2,392.3,145.8,5/9/2019
Oued ZA,98.5,94.9,93.5,5/9/2020
Oued ZA,70.3,94.9,66.7,5/9/2019
Mohamed V,16.1,239.5,38.6,5/9/2020
Mohamed V,13.6,239.5,32.6,5/9/2019
Idriss 1er,64.4,1129.6,727.1,5/9/2020
Idriss 1er,81.2,1129.6,917.7,5/9/2019
Al Wahda,55.6,3522.25,1959.01,5/9/2020
Al Wahda,55.0,3522.25,1938.3,5/9/2019
El Kensera,26.7,216.4,57.8,5/9/2020
El Kensera,55.1,216.4,119.2,5/9/2019
Bin El Ouidane,23.4,1215.5,284.3,5/9/2020
Bin El Ouidane,50.3,1215.5,611.9,5/9/2019
Al Hanssali,14.0,668.2,93.3,5/9/2020
Al Hanssali,36.7,668.2,245.2,5/9/2019
Al Massira,14.7,2657.0,391.2,5/9/2020
Al Massira,18.6,2657.0,495.1,5/9/2019
Oued El Makhazine,84.9,672.9,571.2,6/9/2020
Oued El Makhazine,83.0,672.9,558.3,6/9/2019
Hassan II,28.7,392.3,112.6,6/9/2020
Hassan II,37.2,392.3,145.8,6/9/2019
Oued ZA,98.5,94.9,93.5,6/9/2020
Oued ZA,70.3,94.9,66.7,6/9/2019
Mohamed V,15.7,239.5,37.5,6/9/2020
Mohamed V,13.6,239.5,32.6,6/9/2019
Idriss 1er,64.2,1129.6,724.8,6/9/2020
Idriss 1er,81.2,1129.6,917.7,6/9/2019
Al Wahda,55.5,3522.25,1955.55,6/9/2020
Al Wahda,55.0,3522.25,1938.3,6/9/2019
El Kensera,26.4,216.4,57.2,6/9/2020
El Kensera,55.1,216.4,119.2,6/9/2019
Bin El Ouidane,23.4,1215.5,284.6,6/9/2020
Bin El Ouidane,50.3,1215.5,611.9,6/9/2019
Al Hanssali,13.9,668.2,93.0,6/9/2020
Al Hanssali,36.7,668.2,245.2,6/9/2019
Al Massira,14.7,2657.0,389.6,6/9/2020
Al Massira,18.6,2657.0,495.1,6/9/2019
Oued El Makhazine,84.7,672.9,569.8,7/9/2020
Oued El Makhazine,83.0,672.9,558.3,7/9/2019
Hassan II,28.7,392.3,112.6,7/9/2020
Hassan II,37.2,392.3,145.8,7/9/2019
Oued ZA,98.3,94.9,93.3,7/9/2020
Oued ZA,70.3,94.9,66.7,7/9/2019
Mohamed V,15.7,239.5,37.5,7/9/2020
Mohamed V,13.6,239.5,32.6,7/9/2019
Idriss 1er,63.9,1129.6,721.7,7/9/2020
Idriss 1er,81.2,1129.6,917.7,7/9/2019
Al Wahda,55.4,3522.25,1952.08,7/9/2020
Al Wahda,55.0,3522.25,1938.3,7/9/2019
El Kensera,26.1,216.4,56.5,7/9/2020
El Kensera,55.1,216.4,119.2,7/9/2019
Bin El Ouidane,23.4,1215.5,284.9,7/9/2020
Bin El Ouidane,50.3,1215.5,611.9,7/9/2019
Al Hanssali,13.9,668.2,93.2,7/9/2020
Al Hanssali,36.7,668.2,245.2,7/9/2019
Al Massira,14.7,2657.0,389.6,7/9/2020
Al Massira,18.6,2657.0,495.1,7/9/2019
Oued El Makhazine,84.7,672.9,569.8,8/9/2020
Oued El Makhazine,83.0,672.9,558.3,8/9/2019
Hassan II,28.7,392.3,112.6,8/9/2020
Hassan II,37.2,392.3,145.8,8/9/2019
Oued ZA,98.3,94.9,93.3,8/9/2020
Oued ZA,70.3,94.9,66.7,8/9/2019
Mohamed V,15.7,239.5,37.5,8/9/2020
Mohamed V,13.6,239.5,32.6,8/9/2019
Idriss 1er,63.6,1129.6,718.2,8/9/2020
Idriss 1er,81.2,1129.6,917.7,8/9/2019
Al Wahda,55.3,3522.25,1948.62,8/9/2020
Al Wahda,55.0,3522.25,1938.3,8/9/2019
El Kensera,26.1,216.4,56.5,8/9/2020
El Kensera,55.1,216.4,119.2,8/9/2019
Bin El Ouidane,23.5,1215.5,285.5,8/9/2020
Bin El Ouidane,50.3,1215.5,611.9,8/9/2019
Al Hanssali,14.1,668.2,93.9,8/9/2020
Al Hanssali,36.7,668.2,245.2,8/9/2019
Al Massira,14.6,2657.0,388.0,8/9/2020
Al Massira,18.6,2657.0,495.1,8/9/2019
Oued El Makhazine,84.6,672.9,569.1,9/9/2020
Oued El Makhazine,83.0,672.9,558.3,9/9/2019
Hassan II,28.7,392.3,112.6,9/9/2020
Hassan II,37.2,392.3,145.8,9/9/2019
Oued ZA,98.1,94.9,93.1,9/9/2020
Oued ZA,70.3,94.9,66.7,9/9/2019
Mohamed V,15.7,239.5,37.5,9/9/2020
Mohamed V,13.6,239.5,32.6,9/9/2019
Idriss 1er,63.3,1129.6,715.5,9/9/2020
Idriss 1er,81.2,1129.6,917.7,9/9/2019
Al Wahda,55.2,3522.25,1945.17,9/9/2020
Al Wahda,55.0,3522.25,1938.3,9/9/2019
El Kensera,26.1,216.4,56.5,9/9/2020
El Kensera,55.1,216.4,119.2,9/9/2019
Bin El Ouidane,23.5,1215.5,285.5,9/9/2020
Bin El Ouidane,50.3,1215.5,611.9,9/9/2019
Al Hanssali,14.1,668.2,94.4,9/9/2020
Al Hanssali,36.7,668.2,245.2,9/9/2019
Al Massira,14.6,2657.0,388.0,9/9/2020
Al Massira,18.6,2657.0,495.1,9/9/2019
Oued El Makhazine,84.4,672.9,567.7,10/9/2020
Oued El Makhazine,83.0,672.9,558.3,10/9/2019
Hassan II,28.7,392.3,112.6,10/9/2020
Hassan II,37.2,392.3,145.8,10/9/2019
Oued ZA,98.0,94.9,93.0,10/9/2020
Oued ZA,70.3,94.9,66.7,10/9/2019
Mohamed V,15.2,239.5,36.4,10/9/2020
Mohamed V,13.6,239.5,32.6,10/9/2019
Idriss 1er,63.1,1129.6,712.9,10/9/2020
Idriss 1er,81.2,1129.6,917.7,10/9/2019
Al Wahda,55.1,3522.25,1941.71,10/9/2020
Al Wahda,55.0,3522.25,1938.3,10/9/2019
El Kensera,26.1,216.4,56.4,10/9/2020
El Kensera,55.1,216.4,119.2,10/9/2019
Bin El Ouidane,23.6,1215.5,287.2,10/9/2020
Bin El Ouidane,50.3,1215.5,611.9,10/9/2019
Al Hanssali,14.2,668.2,95.1,10/9/2020
Al Hanssali,36.7,668.2,245.2,10/9/2019
Al Massira,14.5,2657.0,386.5,10/9/2020
Al Massira,18.6,2657.0,495.1,10/9/2019
Oued El Makhazine,84.2,672.9,566.3,11/9/2020
Oued El Makhazine,83.0,672.9,558.3,11/9/2019
Hassan II,28.7,392.3,112.6,11/9/2020
Hassan II,37.2,392.3,145.8,11/9/2019
Oued ZA,97.9,94.9,92.9,11/9/2020
Oued ZA,70.3,94.9,66.7,11/9/2019
Mohamed V,14.6,239.5,35.1,11/9/2020
Mohamed V,13.6,239.5,32.6,11/9/2019
Idriss 1er,62.9,1129.6,710.2,11/9/2020
Idriss 1er,81.2,1129.6,917.7,11/9/2019
Al Wahda,55.0,3522.25,1938.26,11/9/2020
Al Wahda,55.0,3522.25,1938.3,11/9/2019
El Kensera,26.1,216.4,56.4,11/9/2020
El Kensera,55.1,216.4,119.2,11/9/2019
Bin El Ouidane,23.4,1215.5,284.9,11/9/2020
Bin El Ouidane,50.3,1215.5,611.9,11/9/2019
Al Hanssali,14.3,668.2,95.5,11/9/2020
Al Hanssali,36.7,668.2,245.2,11/9/2019
Al Massira,14.5,2657.0,384.5,11/9/2020
Al Massira,18.6,2657.0,495.1,11/9/2019
Oued El Makhazine,81.9,672.9,550.8,1/10/2020
Oued El Makhazine,78.8,672.9,530.1,1/10/2019
Hassan II,28.9,392.3,113.3,1/10/2020
Hassan II,30.6,392.3,119.9,1/10/2019
Oued ZA,74.0,94.9,70.2,1/10/2020
Oued ZA,76.7,94.9,72.8,1/10/2019
Mohamed V,16.7,239.5,40.1,1/10/2020
Mohamed V,28.4,239.5,68.1,1/10/2019
Idriss 1er,58.3,1129.6,658.1,1/10/2020
Idriss 1er,75.2,1129.6,849.4,1/10/2019
Al Wahda,53.3,3522.25,1876.73,1/10/2020
Al Wahda,52.3,3522.25,1843.9,1/10/2019
El Kensera,25.8,216.4,55.7,1/10/2020
El Kensera,49.8,216.4,107.8,1/10/2019
Bin El Ouidane,22.1,1215.5,268.5,1/10/2020
Bin El Ouidane,47.1,1215.5,572.4,1/10/2019
Al Hanssali,12.6,668.2,84.4,1/10/2020
Al Hanssali,31.2,668.2,208.8,1/10/2019
Al Massira,13.6,2657.0,360.4,1/10/2020
Al Massira,19.9,2657.0,528.8,1/10/2019
Oued El Makhazine,81.8,672.9,550.4,2/10/2020
Oued El Makhazine,78.5,672.9,528.4,2/10/2019
Hassan II,28.8,392.3,113.2,2/10/2020
Hassan II,30.6,392.3,119.9,2/10/2019
Oued ZA,73.9,94.9,70.1,2/10/2020
Oued ZA,76.7,94.9,72.8,2/10/2019
Mohamed V,16.2,239.5,38.7,2/10/2020
Mohamed V,24.4,239.5,58.5,2/10/2019
Idriss 1er,58.1,1129.6,656.0,2/10/2020
Idriss 1er,74.9,1129.6,846.4,2/10/2019
Al Wahda,53.2,3522.25,1874.19,2/10/2020
Al Wahda,52.3,3522.25,1840.5,2/10/2019
El Kensera,25.5,216.4,55.1,2/10/2020
El Kensera,49.5,216.4,107.1,2/10/2019
Bin El Ouidane,22.0,1215.5,267.2,2/10/2020
Bin El Ouidane,46.9,1215.5,569.7,2/10/2019
Al Hanssali,12.7,668.2,85.0,2/10/2020
Al Hanssali,31.3,668.2,209.4,2/10/2019
Al Massira,13.5,2657.0,358.5,2/10/2020
Al Massira,19.9,2657.0,529.3,2/10/2019
Oued El Makhazine,81.7,672.9,549.4,3/10/2020
Oued El Makhazine,78.5,672.9,528.1,3/10/2019
Hassan II,28.8,392.3,113.2,3/10/2020
Hassan II,30.6,392.3,119.9,3/10/2019
Oued ZA,73.8,94.9,70.0,3/10/2020
Oued ZA,76.6,94.9,72.7,3/10/2019
Mohamed V,15.3,239.5,36.6,3/10/2020
Mohamed V,23.3,239.5,55.8,3/10/2019
Idriss 1er,57.9,1129.6,654.0,3/10/2020
Idriss 1er,74.7,1129.6,843.5,3/10/2019
Al Wahda,53.1,3522.25,1871.65,3/10/2020
Al Wahda,52.2,3522.25,1837.2,3/10/2019
El Kensera,25.2,216.4,54.5,3/10/2020
El Kensera,49.2,216.4,106.5,3/10/2019
Bin El Ouidane,21.9,1215.5,266.1,3/10/2020
Bin El Ouidane,46.6,1215.5,566.7,3/10/2019
Al Hanssali,12.8,668.2,85.6,3/10/2020
Al Hanssali,31.4,668.2,210.1,3/10/2019
Al Massira,13.4,2657.0,356.7,3/10/2020
Al Massira,20.0,2657.0,530.7,3/10/2019
Oued El Makhazine,81.6,672.9,548.7,4/10/2020
Oued El Makhazine,78.3,672.9,526.7,4/10/2019
Hassan II,28.8,392.3,113.2,4/10/2020
Hassan II,30.5,392.3,119.7,4/10/2019
Oued ZA,73.7,94.9,69.9,4/10/2020
Oued ZA,76.6,94.9,72.7,4/10/2019
Mohamed V,13.9,239.5,33.4,4/10/2020
Mohamed V,22.2,239.5,53.2,4/10/2019
Idriss 1er,57.8,1129.6,652.4,4/10/2020
Idriss 1er,74.4,1129.6,840.6,4/10/2019
